,pearson_r
POLR2I,0.39671986834052636
CDKN2D,0.39667340278710556
TNFRSF21,0.39651833468930714
TRADD,0.396505727324135
TMEM44,0.39648440745023017
MICAL1,0.3964448568161843
ROM1,0.3964389742075391
POLD1,0.39636213210326665
AP4M1,0.39620045726383996
AMIGO2,0.3961083576934838
DYNLL1,0.3960972015122166
EDEM2,0.39608539464704084
CHTF18,0.39559329907616725
STK38,0.3954309136560014
RXRG,0.39538949081534774
INAFM1,0.3953587712540521
NDUFS5,0.395247188194583
MAP2K2,0.3952409608656619
CD40,0.39503171797914727
KLK7,0.3949749272403766
PPDPF,0.39461609480266413
FCHSD1,0.39458749673491367
TREM2,0.3945527181061058
IGF2BP2,0.394546690007098
MMP16,0.3945192472462621
TNFAIP8L2,0.3945007849934255
AKIRIN2,0.39434306875729846
DOCK9-DT,0.3942445947000287
RASGRF1,0.3941076844360078
FRMD5,0.3940216018160376
GCHFR,0.3938276021627303
TGFB1,0.39376478219486605
NR2F1,0.3934457993835923
RPP21,0.39309886374815
HLA-B,0.39296842510199614
C1orf54,0.39295114126681036
PSMB10,0.39277117076433804
P3H1,0.3923051749632652
SLCO4A1,0.392128030517205
TRIP6,0.39185229628625273
TFAP2C,0.3918067120121576
MRPL55,0.39146490392262273
ARHGAP23,0.39136334103828074
NOC4L,0.39090315645745966
SEMA4C,0.3908291700542713
PRSS12,0.3907660383555005
MRPL9,0.3905189163615488
EFNB1,0.39014090149411423
DCSTAMP,0.3898207719413324
RCC2,0.38976647325399894
BIRC7,0.38959139505309875
STARD3,0.3895879141689923
INO80C,0.38954731233151796
PRELID3A,0.3894904248066317
PRMT2,0.3894423987579367
FBXL19,0.3893716471741749
ELOF1,0.3893119694436674
NICOL1,0.38910825670529275
RNF224,0.38878237564900503
GABRB2,0.3886504998962077
IL1RN,0.3886177040982207
RAB27B,0.3885483147294657
BTG3,0.38833922872779225
TPRA1,0.38828258822234196
CCDC124,0.38820453154414647
FLNA,0.3881465174813326
SUSD4,0.3881289570570725
EXOSC1,0.38811279884647526
IL18,0.38775589051799475
PLEKHM2,0.3876473624998147
FOXQ1,0.38755464692837077
SCD,0.3875393449444875
MPST,0.38729550291247233
MIR222HG,0.3871412780349727
SLC35F2,0.38681417148105596
MFAP2,0.3866565218703811
PHF19,0.38665534050572903
MARCO,0.3860659037243621
HRH1,0.3857136789251922
DGUOK,0.38553389883460404
FBXO6,0.3854868099488729
ZNF408,0.3854848257516269
TYMS,0.3854227144169866
RNF113A,0.38529771937076523
POU2F3,0.38502663500699397
BEST4,0.3848725546228462
NOX4,0.3847934377124609
AGRN,0.38473619548235105
REXO2,0.38467956208554216
POLR2H,0.3846540717089106
RHBDL2,0.3846005147846919
LINC00853,0.3845834107364408
ST3GAL5,0.38454032758085593
CLPP,0.3843602841960084
POLR2J3-UPK3BL2,0.38431597132556955
CAPN8,0.38422083355103714
ANKRD39,0.3842047442836112
ZNF579,0.3841029741509659
CSF1,0.3839702849623097
SH3BP2,0.38395590793872425
TMEM102,0.383801938217774
ARHGEF38,0.38368636628564573
TPRN,0.3836128467641554
DLGAP1-AS1,0.38354714824768826
PCSK1N,0.38348609798347577
PGPEP1,0.3828659581165938
ACTG1,0.38286053361172323
CSNK1G2,0.3826580835351968
SEPTIN9,0.3821779574428348
CENPW,0.3820024666399049
CTHRC1,0.3818651368360194
UBE2L6,0.3818643295377353
PACS2,0.3818174420122341
ACOT8,0.3818003061669272
NKAIN4,0.38176115578304554
TMEM43,0.3816131380153945
GTF2E2,0.38160307315263964
TSEN34,0.38159124875705447
SCEL,0.3815080804469196
SELENOW,0.3812602867772609
SMAGP,0.3812545404549346
SRPX2,0.381088021038484
SEMA4F,0.38106847214566847
LINC02454,0.3809375384272453
KRT13,0.38081406642790705
C2CD4B,0.3803198790851984
AIF1,0.3803138432906081
FAM50A,0.38025360363593913
CTBP1,0.3802396407240714
RPS7,0.3801396058849232
CORO2A,0.3801242451601121
GALNT5,0.37994569189582383
CERS5,0.37994138529473015
MCEMP1,0.3798625364291456
MMP7,0.379813720501302
MKRN2OS,0.3796698916224131
LDOC1,0.3796052393544721
IER3,0.379538920854143
PSMB3,0.37949752145437593
TNFRSF10A,0.37943261038829174
COMMD5,0.37941201165694904
PSME2,0.3792566129124163
PSORS1C1,0.379238723932226
NME3,0.37922129885156186
CSTPP1,0.3790304782602288
GRAMD1A,0.3789726456425168
FHOD1,0.3789029513807556
REN,0.37885701021413665
RGS10,0.37874888429468806
THYN1,0.3787126182919219
SMG9,0.3787062900151525
PARP10,0.37865012935746256
MICAL2,0.3785675400989522
CD320,0.37846961740539076
RARRES2,0.3784689702991932
RABIF,0.37846547571702344
IL4I1,0.3784645508317404
SLC20A1,0.3779010616024617
FKBP1B,0.37768903689382427
LDLR,0.3776231562415863
GFER,0.37759217594125444
ZMYND19,0.3775824471623115
GNLY,0.3775600617834361
PON2,0.377507739643505
OLAH,0.37748124537281225
FLJ16779,0.3773896707865606
CC2D1A,0.37737381507802364
PRKD2,0.37729421377227934
NCF4,0.37714620408026694
COL1A1,0.3770459183421892
RCN3,0.3768541751263595
ADGRF1,0.3767659486254287
IL17RE,0.37672812382649573
RPS15P4,0.37660549384303776
CLEC4A,0.37651813150707025
MAGEF1,0.37645914749420234
TRIM22,0.37643776861163936
CBARP,0.3763370366834425
VWA5A,0.37617175718388945
BEND6,0.375910531729783
FAM111A-DT,0.3758715385498322
CBLN1,0.3757913960825508
NDUFS8,0.3756821648245499
ZNF622,0.3755009313009896
B3GAT3,0.37548831160618446
RPS16,0.3754697200632659
C1orf226,0.37536781514723433
OST4,0.37530645540315827
MET,0.37519911764885155
ST8SIA4,0.375048969474157
CARHSP1,0.3750259084925663
TBL3,0.3749890307286601
ENO1,0.3748342246912616
MILR1,0.37483223712348207
ADCY8,0.3748207705542066
PAPLN,0.37482027430646714
RBCK1,0.3747428388209831
RPL37,0.37472013497691675
ATP1B3,0.3746947001951678
TMEM258,0.37464289215169944
SEZ6L2,0.37452932081573526
COLGALT1,0.37429780989717615
CHEK1,0.37424173502993024
C1RL,0.374175007949498
MCRIP1,0.37407973325547456
TNIP2,0.3740575091957458
TINCR,0.37394716851602555
LAMP5,0.3739015140881145
QPCT,0.3738675095421743
EXOSC4,0.37379272790577533
TNFRSF1B,0.3737383498571234
KRT17,0.3736829843811281
FYN,0.373634650935381
VPS18,0.37356486296492264
ANPEP,0.3735137379014947
TBC1D7,0.3733719096482453
CHST2,0.37307176339780235
ZHX2-AS1,0.37288780852961123
STAT4,0.3728759027385187
RPL7P9,0.3728402497451396
PELI1,0.3727885174287237
ANXA3,0.3727697677520061
NCKIPSD,0.37264306079435017
ABHD12,0.37234765126910235
GPRIN1,0.37229056397697374
ZYX,0.3720948178608084
PSMG2,0.3720634312805671
PSMA7,0.37187059581194254
ANKRD65,0.3717125723123774
RPS6,0.37156423966369406
CALM2,0.37125396129292293
RPS17,0.37124858203027483
STN1,0.3711119465710041
POLR1H,0.37095928059287586
RPS15A,0.3707066871425458
LFNG,0.370568628951705
MYH14,0.37049257853243944
ANXA4,0.37026558031827356
HPSE,0.37024938858850553
RGS12,0.3699665823576223
DOK2,0.3699248978486754
NOD1,0.3698804113049054
MIEF2,0.36977800530126215
RPL27,0.3697570477921374
DONSON,0.36974671000181625
NPTXR,0.36971535753915175
FCER1A,0.369715206391356
NFATC4,0.36964419307287955
DAZAP1,0.36960087651168416
EPHA4,0.3695402134411043
AVEN,0.36938072464194655
MEX3A,0.3693702379361255
CIB1,0.36935388411593884
MELTF,0.369284496123702
ZNF358,0.3692580135779702
ALS2CL,0.36923369607368184
NTAN1,0.36886649790724163
PAQR7,0.3688076836396491
FCER1G,0.3688033026448382
TNNC2,0.368664278572176
NR1H2,0.3686293330384399
KCP,0.36858237968045465
RPL10,0.368567894698964
TNC,0.36839683662502387
ERCC1,0.36835983704640285
HLA-DMA,0.36827379924969644
MYO1C,0.36816568064782956
GADD45GIP1,0.36809846495356424
HEY2,0.36806812194132155
CORO1B,0.36785235587504306
ESPN,0.3677426486690054
RPL13AP25,0.36773502204529096
GIRGL,0.36756267063496584
TEDC1,0.3672577703320292
TRIAP1,0.36721529778423023
RPL10A,0.36689900180897456
TRIM17,0.3667800096796444
RPL14P1,0.3665274970586099
EMG1,0.3664794268855393
HPN,0.36636269434809976
RGS19,0.36630534899582223
PSMA1,0.3662087282871933
ALKAL2,0.3661100724581086
YIPF2,0.365897437284496
PPP1R18,0.3658725222160085
EEF1B2,0.3657646064623203
HLA-DRB1,0.36573574005953513
TRIR,0.36568797587943785
CHAF1B,0.365687354094781
RPL38,0.36553417647592196
RAB11B-AS1,0.36548399007542776
CCDC85B,0.3654201764693489
SH3GLB2,0.3653142674638682
RCC1,0.36516543510249677
IPO4,0.36512217286886145
APEX2,0.36512139308209596
IL4R,0.36503640111127916
CNKSR1,0.3648349094640161
MOSPD3,0.36477511416363356
RPL26,0.3647327806632881
STAT5A,0.3647133377950779
CD1A,0.3646208284448109
C8orf58,0.36445922879848386
POLE4,0.36425163875556055
EIF3F,0.36418057084031913
RNF126,0.36400030800597155
PIGC,0.36378886466874893
APOL2,0.36374751062465877
PLXNB2,0.36364402575173693
RPS5,0.3635817171482178
RPL10AP6,0.3633706100315986
EPHX4,0.36322265497921535
SART1,0.3631061450317114
ADAP1,0.36296076653348447
CDH24,0.3628337855666254
CSK,0.3626687155614215
PAM,0.3625979448585288
RPL15P3,0.3620879581163939
DRC10,0.3620668610745248
RNF25,0.36204138802869823
PDGFA,0.3620320223575344
POLR2L,0.3620208026678045
CLEC5A,0.3619912735143248
MAP4,0.3619431429721817
NUMBL,0.3615044591359423
LEPROTL1,0.36114896881393865
YPEL4,0.36114475270253804
SPOCD1,0.36099822321050123
IMP3,0.36095118314772817
RBPMS,0.3609027989246347
JAML,0.36088584814042696
RPL35A,0.36082177842691493
CD207,0.3607943576451786
RCE1,0.36078963087833427
CDH11,0.36066889862395846
HLA-F,0.3605484737057208
RNF183,0.36047490708581414
AMOT,0.360345619314171
CD74,0.36031481409454263
PRAM1,0.36029719967235463
MIER2,0.3602737450530831
INPP5D,0.3602043048166261
BAG3,0.35992475166541127
FOXP3,0.3599022134501903
CHEK2,0.3597531036854996
IGSF1,0.3597090239463796
EPHA10,0.3597035017817918
XPR1,0.3596612065736293
SLC17A9,0.35959401978091066
PTGFRN,0.35954741997931555
LYN,0.359511400544845
SLC25A22,0.3592140958874131
SF3B6,0.3592086988674727
TPD52L2,0.3592033651184004
DSC2,0.3591350821732487
BICDL2,0.3591337775453165
MCOLN1,0.3590690356969845
TNFAIP2,0.3590001355972298
SSBP1,0.3589864859990512
LASP1,0.35873470884503117
PSMB2,0.3585739026074569
PSMB9,0.3585334238040733
HLA-DPB1,0.3583185320903688
RPS13,0.3582100236814946
RPL3,0.3581740831039955
TK1,0.3579922230109507
FDX2,0.35781934287353656
CLIP2,0.357815389440509
GBP2,0.35774890878744564
IGSF6,0.35772279152636177
FAM89A,0.35771665547677806
DHRS9,0.3576322159500834
SH2D4A,0.35728065137258086
IL17RD,0.35717200608982896
NUDT17,0.35714547545626224
INAVA,0.35711780229778267
CXCL8,0.35709726075670944
HLA-C,0.3570536106924908
SFTA2,0.3569585386818196
DAPK2,0.3569126802263354
TGIF1,0.35685472765707604
LTBP3,0.356744762801068
SNRPE,0.3566922602414583
TICAM1,0.3565120068940733
MOB2,0.3564387921524386
PKIB,0.3561771903714569
CPNE4,0.3561669133671469
CFH,0.3560547276481961
ARSA,0.35603315216657405
SERPINB1,0.35595823684626304
CAVIN3,0.35581321649118136
COXFA4L3,0.355787350398492
CNP,0.35568853944842366
ZNF593,0.35562122115124617
CIAO2B,0.35547876364102254
PHKG2,0.3554556519600104
LYPD3,0.35537295399511754
CHKB,0.3553418009228725
E2F1,0.35531729666706113
RPL39L,0.35528696473171173
CORO7,0.3552320267438152
NT5E,0.3552245372909546
PLAG1,0.3552104406603063
RAET1E,0.35515439068500454
PNKP,0.35509344018121464
ATP6V1F,0.3549937966749002
MED16,0.3549920549600284
SERPING1,0.3548800560466105
LY86,0.35479958977312437
IRAK2,0.3546613935355358
SQOR,0.3545876122295932
MAF1,0.3542600217742846
AP1M1,0.35401402639953533
LOC105369187,0.3539666709492062
HMCES,0.35391853470214957
HCST,0.35391158828227937
LTB,0.3535308424361946
HK3,0.3532984473194343
MEGF6,0.3532781449095777
SACK1H,0.35327166966407386
NUTF2,0.35327147511730167
TSTD1,0.35325372845684744
ENDOD1,0.3530395801093205
NME1,0.3527944934289848
COL8A1,0.3526599881895916
CAPN1,0.352422165706651
PKN1,0.3524038782328984
CX3CL1,0.35234885108761715
TGM2,0.3522608460218917
ABR,0.3522312555786775
KCNK15,0.3521051835957422
C1QTNF6,0.3520945055291268
UCN,0.3520729534794475
CDKN2B,0.35193668061555694
RBX1,0.3518750093711136
IFIT2,0.35179241752731977
RPL30,0.3516846757791411
HLA-DQB1,0.3516623622117925
RNF149,0.3516410868361171
SPC24,0.3514540454500819
TMEM59L,0.3513656023915938
RPS29,0.3513237437231633
MAP2K3,0.3512450349006845
S100A8,0.3512249333769919
SCAND1,0.3511643775081173
NECTIN1,0.3511590542303309
PUS1,0.3510809938836653
ZNF205,0.350948408243859
PLEC,0.3508784472783917
ARSJ,0.35077874805727527
PEA15,0.35073436072113323
DYNC2I2,0.35069365010951853
CACFD1,0.350671364431814
CDK7,0.3506275408295699
HSPA6,0.3505866348067148
IL1RAP,0.3505202571387519
CMTM8,0.3502802282893307
HNRNPA1L3,0.3502095289393142
WLS,0.3501468714945588
OSGEP,0.35006260376375054
PMF1,0.34999429502770407
TLCD3A,0.34994637141749807
CXCL2,0.3498990174108452
LAT2,0.3498169193388217
SIAH2,0.34977735323019515
SNRPD1,0.3496331637923099
FBXO41,0.3493886311174359
FAM43A,0.3493425848200149
MMP14,0.34932484113115164
SPATA2L,0.34922592315969353
HAGLR,0.34922210813735916
HMG20B,0.34920443811429364
TFPT,0.349056055613608
BAIAP3,0.3489424311696154
PELATON,0.3489085892766053
C12orf75,0.3487360080813128
HOMER3,0.34830645871286087
UBE2J2,0.3482595026518791
NXT1,0.34789524005250594
PPP1R3G,0.3478853253433021
PYGB,0.34781411799526923
HCN4,0.3477759955442116
CARD11,0.3476994552432113
HCK,0.3475964992047702
RIPK2,0.3475192221020728
PACSIN3,0.3473211761796559
B4GALNT3,0.34729259697680914
MIR205HG,0.34721457303320374
SYNPO,0.34720337211401964
SLC25A47P1,0.3471396719902653
RGS11,0.34708876547237666
CD14,0.3470458116546571
CENPH,0.34695690659248035
RNF39,0.3468597948809379
CITED1,0.34669832084105884
ITGB2,0.346300411014164
CD300LF,0.34614734963146937
GNPTG,0.34610609760421207
EIF1AD,0.34582703870929926
SELPLG,0.3457067721847882
ARL6IP5,0.34558542362667805
SFI1,0.34558501928051527
FOSL1,0.34534133712563636
NRP2,0.34533300818118723
ITGA2,0.3452162758222225
LOC105374971,0.34519857069734067
NABP2,0.34517103286745265
ARL8A,0.3450377342533535
RINL,0.3449321008059539
SVBP,0.3448473680824943
PSMG3,0.34484311553341446
SLC39A3,0.3446399243635487
SPECC1,0.34449457446928583
RPLP0P9,0.34446730938782394
CEP170B,0.3444476491128934
SHC3,0.34434968863571014
TSPAN4,0.3442681170759113
ABHD17C,0.34426487179802306
RPL11,0.34413330740219905
TPT1,0.3439714415031858
RAC1,0.3439686875061879
SLC6A14,0.3439588505696178
TGFA,0.3439293891616986
ADGRE5,0.34384127008932935
GRID2IP,0.3437668823891992
DCBLD2,0.3437207583181094
CCDC106,0.3435092266951608
GGN,0.3434055098579359
NSUN5,0.3431478535477915
SPMIP1,0.34314241357399566
NMU,0.34311199735877224
HNRNPAB,0.34306829277699147
EFNA1,0.3428948736999793
MYD88,0.3427609549266492
ADAM8,0.3427243252774973
PTPN6,0.34270623820403834
TMEM100,0.34241827322885027
POLRMT,0.34231722044487284
FLT3LG,0.3422727040996115
ABCC6P1,0.34209637411191285
HSPB1,0.3420250250369858
C1QL2,0.34199659127547183
FGF2,0.3419753910452152
MRPL18,0.34194818353046014
BRMS1,0.3418371980120953
NME2,0.34180413791822745
PLEKHG5,0.3417470437252013
MRPL23,0.34173304422390727
RPL3P4,0.34150115605093634
SIGLEC15,0.34133118500373977
DMBX1,0.34115376709196166
CD52,0.3411263563738072
CD177,0.3410982586848406
RPL32P18,0.34107054563293976
ARPC2,0.3409913624579654
ZSWIM4,0.34098575307383666
FTL,0.3409369253195196
RPS28P4,0.3408197880823854
ZNF784,0.3406435102169151
BABAM2,0.34063602500601325
LINC01176,0.3406062454999553
KEAP1,0.34058652893779534
RPL23A,0.3403566905671592
GLRX3,0.3403203576345296
EIF4EBP1,0.3403089984395486
LRRC20,0.34030730623400113
PCNA,0.3401781606222236
SLC11A1,0.34014229211571956
PSMA5,0.34007641575211495
ABTB2,0.33998268819127514
ITGAM,0.3399340760732799
CD1C,0.3398880481271561
FADD,0.33986149664487497
LTBP1,0.3398408155810261
PLEKHG4,0.33983856227325904
SERPINF2,0.3397112160977907
RFNG,0.33957890252866635
SEL1L3,0.3395143075187067
LINC02986,0.3394943787974336
RNF24,0.3394598443185316
MIDN,0.3394298989010842
TRIOBP,0.3392046944935305
OPTN,0.3390891147008814
TRIM29,0.33901408057107746
TMPRSS13,0.3387231587019278
CREB3,0.33869523501672827
NBEAP2,0.33853627075465453
FMNL1,0.33845325620298766
INO80B,0.33830385280646796
SDF2,0.33825429125734746
CYP1B1,0.33807567911985115
CSNK1E,0.33794943738513344
RP9P,0.3379439077378869
ARRB2,0.33791838424206966
FCGR2A,0.3378706439614722
CCDC12,0.3378638806589664
NABP1,0.33778545607463417
TMSB4XP8,0.3376978489757639
CHID1,0.3376808860292739
NAP1L4,0.33731105009429513
BTBD2,0.33708492164172277
TMEM81,0.33668209154330814
LOX,0.33639886397295815
UFC1,0.33633171827611197
IFIT3,0.336330026779923
RPL10P16,0.33632307592242416
PHPT1,0.33630082990111804
KLHDC8A,0.3362932518163977
ACBD6,0.3361973734138938
DIRAS3,0.33617889549673663
IFIT5,0.33599988412568027
SIRT7,0.3359907283274997
PSMC3,0.33596819625233487
HYAL3,0.33589131639720576
HECTD3,0.3356649554860702
USE1,0.33563096776178447
CHMP6,0.33561068123515847
SLC6A20,0.33558201083037137
HSH2D,0.3353092830382116
RND3,0.33495352826905916
HLA-H,0.3349411973577035
RASAL1,0.33491572877656534
INTS11,0.33480072427825264
TEAD3,0.33478780477141956
HSD11B1L,0.3347540668089815
PARP14,0.33474231241221636
PWWP2B,0.334702756102107
DEGS1,0.33465962932435267
RAMP1,0.33462939392329216
PCNX2,0.3346081467253216
ITGAX,0.3345876923020672
CYSLTR2,0.3344651480472742
PTAFR,0.3343579600807097
GPR39,0.3341641863004489
RUSC1,0.3341355088364809
MIIP,0.33407032995883656
SNX33,0.33398248012012943
TMEM208,0.33380435082958154
MPZL3,0.33375350952816046
RNH1,0.33371282037842237
SS18L2,0.3336677467157696
HLA-DRB6,0.3335555827470853
SLC6A12,0.333523710275539
DYNLT2B,0.3332855305709419
TAPBP,0.33328171573890036
STK32A,0.33311187226737204
KCNMB1,0.33308250319271915
PTRH2,0.33297428884189967
ITPA,0.3328027624789783
B4GALT5,0.3327449235833464
PLEKHH3,0.3327404766460517
AGR2,0.33273720662649076
TNFRSF25,0.33273286894055576
LY6S-AS1,0.33240873504742724
TADA3,0.33211678881272755
PQBP1,0.3320554848975154
MRTO4,0.3320001124507664
MCM7,0.33190805983895216
NNMT,0.331828170323304
GUSBP11,0.3318126225245569
WNT5B,0.3318017271768796
NDUFAF3,0.33171083746862684
UCP2,0.33164556132383916
SERTAD4-AS1,0.3314873835361093
TMEM121,0.3314711251181062
TRNP1,0.33128945241333835
PCBP4,0.3312699702834466
DGKZ,0.33125664074634714
IL27RA,0.3310419456533021
LSM2,0.3309452673365779
NR1D1,0.33094010305282523
NACC1,0.3309182413320846
NOP53,0.3307778159766664
PCOLCE,0.330736488283339
AFMID,0.3306955560598496
CHMP4A,0.3306416793532342
ABHD11,0.330632290802269
HLA-DRA,0.33062647831998465
DGKA,0.3305792163054449
PDE5A,0.3303727498324471
SERF2,0.3302950697888612
RPL13P12,0.3302700508570256
ZFTRAF1,0.33026366946877106
PAPSS1,0.33019874720237036
GALNT7,0.33017983021573666
NELFE,0.3300586362606004
AURKAIP1,0.3299938044427411
INHBB,0.32998097453331304
MGST1,0.3296202841750763
ACP2,0.32959416779607925
ARL6IP4,0.3295488011109616
C1orf162,0.3295230059881265
TRIM14,0.3294899249041868
RPS25,0.32946917386299474
TMEM117,0.32942927420238644
CHI3L2,0.32927224890358164
AKR1A1,0.32924336233921336
PDXK,0.32916472564745186
SLC2A3,0.32913801041446694
ARHGDIA,0.32900720994855626
CSKMT,0.32897979738065997
MIR31HG,0.32881910462757613
YWHAH,0.32874926298660895
RELT,0.32871036678905513
OSMR,0.3286266604640372
SNRPGP2,0.3285727991573334
PPM1M,0.32855256685547585
PRR13,0.32844477782622067
ANAPC11,0.3283521111494186
DCUN1D3,0.32785552235056015
TRABD2A,0.3278270035585407
ORAI2,0.3278126686767901
ACTR1A,0.3276525047997571
ABCC6P2,0.3275831484695571
NOSIP,0.3273780962225799
KCNJ2-AS1,0.32732309233282153
CSTA,0.3268366952401952
CSF2RA,0.32679643375943473
TMUB1,0.3267186741160312
EXOSC5,0.3266598360237864
FAP,0.3265697213332067
PKMYT1,0.3264841269896159
THBS3-AS1,0.32648138795440756
NUDT2,0.3264588310190391
SDK1,0.32632708016968964
ADCK5,0.3257860076371872
FLAD1,0.32568384150330776
IL10RB,0.32566178178278515
CD59,0.3255711817328331
A4GALT,0.3253887988043843
SIVA1,0.32530913394145644
RPS27,0.3252189376608591
KCTD13,0.3252030835710505
RNF220,0.32513542577763854
S100A14,0.3250290015497044
FOXN3-AS1,0.32481831984787474
TUBB,0.32464282084447915
POMP,0.32461537354987385
GNG5,0.32455875528781747
CBX3,0.324537018190925
CORO1A,0.3244925931948468
RASGEF1B,0.32438860643645717
PINLYP,0.32420297228368644
MSRA,0.32413170724114604
NELFA,0.3240764724449945
ACOT9,0.32400359634777287
DOHH,0.3239497876263318
ZFP36L1,0.3239301737110952
DBNDD2,0.3239198040381121
FTH1,0.32369766900823255
PTPN11BP,0.32362437651970494
GPR161,0.32336397293858654
BRINP2,0.3232697493438944
FBXL8,0.3231917341462477
MGMT,0.32318292686711797
TP53TG1,0.32317652273098474
RPL39,0.3231444638214832
PPP3CA-DT,0.3229811850492345
EGLN3,0.3226261430152854
BNIPL,0.32250724040874407
TLDC2,0.32218695391964625
ITGB6,0.3221638048547413
RPP38,0.32203888183086654
HLA-DPA1,0.3218593203995704
ASF1B,0.3217460505774706
NT5C,0.3217172456286493
NCF2,0.321697373776309
OASL,0.32140456377898546
MAFF,0.32123719714750343
AHR,0.32120453701191476
CAPN10,0.3211784365645306
SLC28A3,0.3211650521519135
TBC1D10A,0.32110061271196205
CA11,0.32101990357762417
ITGB5,0.3209329445585738
XAB2,0.32071299525996527
TGFBI,0.32068298307765347
LSM4,0.32067053798382944
ISY1,0.3205131066542251
CD1E,0.32050996370982815
PKP1,0.3204648771521479
MRC1,0.320193695115888
PPP1R35,0.31990816283792634
ARHGEF2,0.31988648083852855
C2CD4A,0.31987389673710737
NAGK,0.3197929101294138
ANKRD13B,0.3196101755368895
F11R,0.3195682248588032
C1QA,0.31912769067747215
LRP4,0.31909317561671513
PHACTR3,0.3190860790425063
PILRA,0.3189733416859091
CTSE,0.31893838940126557
STOM,0.31892365965424335
CASTOR3P,0.31884835366358216
H19,0.31874212597597157
VARS1,0.31869717865652497
RBM38,0.31867172835562296
PFDN1,0.3186650744403577
ARL2,0.31851952207819656
SIRPA,0.3184700020155738
PLD2,0.31837697342468785
SDC1,0.3183306895955733
TCEA2,0.3182908142107247
PDCL3,0.31796073723179485
AK4,0.317833383957938
DLG4,0.31780267524862466
CAPN12,0.3177676430117334
