Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,nlogq
GO_Biological_Process_2021,regulation of translational termination,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,SHFL,0.3776812192124463
GO_Biological_Process_2021,regulation of vascular wound healing,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,ALOX5,0.3776812192124463
GO_Biological_Process_2021,rRNA base methylation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,TRMT112,0.3776812192124463
GO_Biological_Process_2021,sequestering of BMP from receptor via BMP binding,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,NBL1,0.3776812192124463
GO_Biological_Process_2021,spermidine metabolic process,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,SRM,0.3776812192124463
GO_Biological_Process_2021,SREBP signaling pathway,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,SREBF1,0.3776812192124463
GO_Biological_Process_2021,stress-induced premature senescence,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,CDKN1A,0.3776812192124463
GO_Biological_Process_2021,macromolecule depalmitoylation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,LYPLA2,0.3776812192124463
GO_Biological_Process_2021,negative regulation by symbiont of host apoptotic process,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,BCL2L1,0.3776812192124463
GO_Biological_Process_2021,negative regulation of alpha-beta T cell differentiation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,RUNX1,0.3776812192124463
GO_Biological_Process_2021,negative regulation of cAMP-dependent protein kinase activity,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,PRKAR1B,0.3776812192124463
GO_Biological_Process_2021,negative regulation of response to reactive oxygen species,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,TXN,0.3776812192124463
GO_Biological_Process_2021,negative regulation of striated muscle cell apoptotic process,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,MDK,0.3776812192124463
GO_Biological_Process_2021,peptidyl-lysine hydroxylation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,P3H3,0.3776812192124463
GO_Biological_Process_2021,positive regulation of adaptive immune response,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,PYCARD,0.3776812192124463
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,GSN,0.3776812192124463
GO_Biological_Process_2021,positive regulation of endocytic recycling,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,EHD2,0.3776812192124463
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation involved in wound healing,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,CLDN1,0.3776812192124463
GO_Biological_Process_2021,positive regulation of homotypic cell-cell adhesion,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,PLAUR,0.3776812192124463
GO_Biological_Process_2021,positive regulation of insulin-like growth factor receptor signaling pathway,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,CDH3,0.3776812192124463
GO_Biological_Process_2021,positive regulation of muscle contraction,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,SPHK1,0.3776812192124463
GO_Biological_Process_2021,positive regulation of neuron projection arborization,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,DVL1,0.3776812192124463
GO_Biological_Process_2021,positive regulation of oligodendrocyte differentiation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,MDK,0.3776812192124463
GO_Biological_Process_2021,positive regulation of ryanodine-sensitive calcium-release channel activity,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,GSTO1,0.3776812192124463
GO_Biological_Process_2021,protein depalmitoylation,1/8,0.1139040603715798,0.4191010807717444,0,0,9.4089823220258,20.4400615348683,LYPLA2,0.3776812192124463
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation,4/123,0.1139972717051457,0.4191010807717444,0,0,2.2235975471269587,4.8287216586286785,CDH3;MDK;ANG;CLDN1,0.3776812192124463
GO_Biological_Process_2021,neuron projection development,5/171,0.1152993130459714,0.4192401826051228,0,0,1.9944864202573005,4.308537053154429,BLOC1S4;MAP1S;MICALL2;NBL1;EPHB3,0.37753709852591366
GO_Biological_Process_2021,axon development,3/79,0.1155909756245584,0.4192401826051228,0,0,2.608187134502924,5.627678576198214,MAP1S;S100A6;EPHB3,0.37753709852591366
GO_Biological_Process_2021,regulation of ion transmembrane transporter activity,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,FXYD5;SCN1B,0.37753709852591366
GO_Biological_Process_2021,regulation of protein targeting to mitochondrion,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,SREBF1;MICALL2,0.37753709852591366
GO_Biological_Process_2021,regulation of T cell differentiation,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,MDK;RUNX1,0.37753709852591366
GO_Biological_Process_2021,negative regulation of secretion by cell,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,VAMP8;TNFRSF1A,0.37753709852591366
GO_Biological_Process_2021,positive regulation of intracellular transport,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,PLK3;EHD2,0.37753709852591366
GO_Biological_Process_2021,protein acylation,2/39,0.1158134332647237,0.4192401826051228,0,0,3.5666606203518953,7.688916787897791,SPHK1;ZDHHC16,0.37753709852591366
GO_Biological_Process_2021,defense response to symbiont,4/124,0.1164924737183179,0.4200856700434947,0,0,2.204954954954955,4.740495744372465,PYCARD;STING1;SHFL;BCL2L1,0.37666213285663214
GO_Biological_Process_2021,non-canonical Wnt signaling pathway,4/124,0.1164924737183179,0.4200856700434947,0,0,2.204954954954955,4.740495744372465,PSMD4;DVL1;PFN1;PSMB8,0.37666213285663214
GO_Biological_Process_2021,regulation of NIK/NF-kappaB signaling,3/80,0.1188367645935948,0.4231052984392542,0,0,2.5741833923652107,5.4830220902558215,PTP4A3;TMSB4X;SPHK1,0.3735515360761201
GO_Biological_Process_2021,lipid biosynthetic process,3/80,0.1188367645935948,0.4231052984392542,0,0,2.5741833923652107,5.4830220902558215,SREBF1;LIPH;ALOX5,0.3735515360761201
GO_Biological_Process_2021,carboxylic acid metabolic process,2/40,0.120754422268209,0.4231052984392542,0,0,3.472624514305899,7.341115596018972,GSTO1;CYP2S1,0.3735515360761201
GO_Biological_Process_2021,regulation of sodium ion transmembrane transporter activity,2/40,0.120754422268209,0.4231052984392542,0,0,3.472624514305899,7.341115596018972,FXYD5;SCN1B,0.3735515360761201
GO_Biological_Process_2021,ribosomal small subunit biogenesis,2/40,0.120754422268209,0.4231052984392542,0,0,3.472624514305899,7.341115596018972,RPS19;RPS27L,0.3735515360761201
GO_Biological_Process_2021,negative regulation of blood coagulation,2/40,0.120754422268209,0.4231052984392542,0,0,3.472624514305899,7.341115596018972,PLAU;PLAUR,0.3735515360761201
GO_Biological_Process_2021,circulatory system development,4/126,0.1215539499164589,0.4231052984392542,0,0,2.1685866194062915,4.5700731149296905,CDKN1A;NXN;ZDHHC16;PDLIM4,0.3735515360761201
GO_Biological_Process_2021,negative regulation of growth,4/126,0.1215539499164589,0.4231052984392542,0,0,2.1685866194062915,4.5700731149296905,CDKN1A;TMPRSS4;ALOX15B;SIPA1,0.3735515360761201
GO_Biological_Process_2021,protein methylation,2/41,0.1257464437366879,0.4231052984392542,0,0,3.3834107726725176,7.015460793149671,TRMT112;LCMT1,0.3735515360761201
GO_Biological_Process_2021,regulation of cell development,2/41,0.1257464437366879,0.4231052984392542,0,0,3.3834107726725176,7.015460793149671,RPS19;HES2,0.3735515360761201
GO_Biological_Process_2021,cortical cytoskeleton organization,2/41,0.1257464437366879,0.4231052984392542,0,0,3.3834107726725176,7.015460793149671,RHOG;RHOC,0.3735515360761201
GO_Biological_Process_2021,heart contraction,2/41,0.1257464437366879,0.4231052984392542,0,0,3.3834107726725176,7.015460793149671,GPX1;SCN1B,0.3735515360761201
GO_Biological_Process_2021,response to growth factor,2/41,0.1257464437366879,0.4231052984392542,0,0,3.3834107726725176,7.015460793149671,SPHK1;TWF2,0.3735515360761201
GO_Biological_Process_2021,actin-mediated cell contraction,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,GSN,0.3735515360761201
GO_Biological_Process_2021,basement membrane assembly,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,LAMB3,0.3735515360761201
GO_Biological_Process_2021,bone cell development,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,ANXA2,0.3735515360761201
GO_Biological_Process_2021,regulation of cellular response to oxidative stress,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,ALOX5,0.3735515360761201
GO_Biological_Process_2021,regulation of DNA-templated transcription in response to stress,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,MUC1,0.3735515360761201
GO_Biological_Process_2021,regulation of endothelial cell development,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,TNFRSF1A,0.3735515360761201
GO_Biological_Process_2021,regulation of epidermis development,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,TMEM79,0.3735515360761201
GO_Biological_Process_2021,cellular response to sterol depletion,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,SREBF1,0.3735515360761201
GO_Biological_Process_2021,regulation of histone H4 acetylation,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,MUC1,0.3735515360761201
GO_Biological_Process_2021,regulation of leukocyte degranulation,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,STXBP2,0.3735515360761201
GO_Biological_Process_2021,regulation of mammary gland epithelial cell proliferation,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,GPX1,0.3735515360761201
GO_Biological_Process_2021,endosome to melanosome transport,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,CD63,0.3735515360761201
GO_Biological_Process_2021,endosome to pigment granule transport,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,CD63,0.3735515360761201
GO_Biological_Process_2021,epithelial cell apoptotic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,GSN,0.3735515360761201
GO_Biological_Process_2021,regulation of RNA polymerase II regulatory region sequence-specific DNA binding,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,TMSB4X,0.3735515360761201
GO_Biological_Process_2021,regulation of sterol biosynthetic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,SREBF1,0.3735515360761201
GO_Biological_Process_2021,galactose metabolic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,GALE,0.3735515360761201
GO_Biological_Process_2021,response to type I interferon,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,SHFL,0.3735515360761201
GO_Biological_Process_2021,inositol metabolic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,ISYNA1,0.3735515360761201
GO_Biological_Process_2021,skeletal muscle fiber development,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,RYR1,0.3735515360761201
GO_Biological_Process_2021,L-ascorbic acid metabolic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,GSTO1,0.3735515360761201
GO_Biological_Process_2021,lipoprotein metabolic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,CTSD,0.3735515360761201
GO_Biological_Process_2021,mitochondrial fragmentation involved in apoptotic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,BAX,0.3735515360761201
GO_Biological_Process_2021,unsaturated fatty acid biosynthetic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,ALOX15B,0.3735515360761201
GO_Biological_Process_2021,plasminogen activation,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,PLAU,0.3735515360761201
GO_Biological_Process_2021,positive regulation of ATP biosynthetic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,TMSB4X,0.3735515360761201
GO_Biological_Process_2021,"positive regulation of CD8-positive, alpha-beta T cell activation",1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,RUNX1,0.3735515360761201
GO_Biological_Process_2021,positive regulation of inositol phosphate biosynthetic process,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,P2RY6,0.3735515360761201
GO_Biological_Process_2021,positive regulation of ligase activity,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,TMSB4X,0.3735515360761201
GO_Biological_Process_2021,positive regulation of mast cell degranulation,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,VAMP8,0.3735515360761201
GO_Biological_Process_2021,positive regulation of smooth muscle contraction,1/9,0.1272007975689592,0.4231052984392542,0,0,8.232441471571907,16.975198471470733,SPHK1,0.3735515360761201
GO_Biological_Process_2021,epidermis development,3/83,0.12877286243842,0.4248101905438029,0,0,2.477272727272727,5.077678748461394,LAMB3;KRT15;GRHL3,0.37180507374424754
GO_Biological_Process_2021,DNA-dependent DNA replication,4/129,0.1293195952039232,0.4248101905438029,0,0,2.116216216216216,4.3286535170211815,CDC34;PSMD4;HMGA1;PSMB8,0.37180507374424754
GO_Biological_Process_2021,regulation of chemokine production,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,PYCARD;ALOX15B,0.37180507374424754
GO_Biological_Process_2021,regulation of DNA recombination,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,PPP4C;SIRT6,0.37180507374424754
GO_Biological_Process_2021,regulation of double-strand break repair,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,PPP4C;SIRT6,0.37180507374424754
GO_Biological_Process_2021,monocyte chemotaxis,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,LGALS3;RPS19,0.37180507374424754
GO_Biological_Process_2021,negative regulation of protein catabolic process,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,CST3;TIMP1,0.37180507374424754
GO_Biological_Process_2021,positive regulation of epithelial to mesenchymal transition,2/42,0.1307868686780801,0.4248101905438029,0,0,3.2986577181208054,6.710084131989428,MDK;TGFB1I1,0.37180507374424754
GO_Biological_Process_2021,G2/M transition of mitotic cell cycle,4/130,0.1319532334001664,0.4248101905438029,0,0,2.099313599313599,4.251756021746374,PLK3;CDKN1A;TUBA1A;LCMT1,0.37180507374424754
GO_Biological_Process_2021,positive regulation of cytokine production,8/335,0.13263957558134,0.4248101905438029,0,0,1.623141049809392,3.278939352427191,PYCARD;STING1;MDK;SPHK1;ALOX15B;RUNX1;CD276;NFKB2,0.37180507374424754
GO_Biological_Process_2021,cell cycle G2/M phase transition,4/131,0.1346089239792051,0.4248101905438029,0,0,2.0826771653543306,4.176562391113626,PLK3;CDKN1A;TUBA1A;LCMT1,0.37180507374424754
GO_Biological_Process_2021,cellular response to hypoxia,4/131,0.1346089239792051,0.4248101905438029,0,0,2.0826771653543306,4.176562391113626,PLK3;PSMD4;LMNA;PSMB8,0.37180507374424754
GO_Biological_Process_2021,G1/S transition of mitotic cell cycle,3/85,0.1355554818518247,0.4248101905438029,0,0,2.416605075141661,4.829281384324171,PLK3;CDKN1A;CDC34,0.37180507374424754
