sample,grp,celltype,PHLDA3,p53
PTC01,PTC,Malignant cell,0.0,0.19585619972635956
PTC01,PTC,Myeloid cell,0.0,0.10297233916075162
PTC01,PTC,Malignant cell,0.0,0.4671857872448471
PTC01,PTC,Malignant cell,0.0,0.5769789975109075
PTC01,PTC,Malignant cell,0.0,0.20155584044726627
PTC01,PTC,Malignant cell,0.0,0.13400592050500298
PTC01,PTC,Myeloid cell,0.0,0.1997937970555899
PTC01,PTC,NK cell,0.0,0.11426936283454064
PTC01,PTC,Myeloid cell,0.0,0.23795686588727274
PTC01,PTC,Malignant cell,0.0,0.49585388273855924
PTC01,PTC,Malignant cell,0.7116471943038655,0.5029673245599344
PTC01,PTC,Malignant cell,0.0,0.3636560863377301
PTC01,PTC,Malignant cell,0.0,0.30128226172051575
PTC01,PTC,Malignant cell,1.1429696264060711,0.31732211868974686
PTC01,PTC,Myeloid cell,0.0,0.25533945893383353
PTC01,PTC,Myeloid cell,0.0,0.2538961731331611
PTC01,PTC,Malignant cell,0.0,0.24198760586925966
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.8123216175817568,0.4470621685587144
PTC01,PTC,Malignant cell,0.0,0.4497574350148701
PTC01,PTC,Malignant cell,0.9496913260129486,0.42320075892568476
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Myeloid cell,0.0,0.1644324617198793
PTC01,PTC,Malignant cell,1.2972502417699987,0.2628801507634642
PTC01,PTC,Malignant cell,0.5479252665993325,0.6184235725365077
PTC01,PTC,Malignant cell,0.0,0.12278187947270203
PTC01,PTC,Malignant cell,0.8028221008303901,0.504991058070456
PTC01,PTC,T cell,0.0,0.32046647902470776
PTC01,PTC,Malignant cell,0.0,0.257845409668321
PTC01,PTC,Malignant cell,0.0,0.2280644770299348
PTC01,PTC,Myeloid cell,0.0,0.08637766447738855
PTC01,PTC,Malignant cell,0.6514695992645955,0.2042060126031951
PTC01,PTC,Malignant cell,0.0,0.22357604969900358
PTC01,PTC,Malignant cell,0.0,0.31282212878253485
PTC01,PTC,Malignant cell,0.0,0.09871750333775126
PTC01,PTC,Malignant cell,0.0,0.29043957105412876
PTC01,PTC,Fibroblast,0.0,0.410811966140129
PTC01,PTC,Myeloid cell,1.4589451101756943,0.30644381270095844
PTC01,PTC,Malignant cell,1.168923080987291,0.27621253188196204
PTC01,PTC,Malignant cell,0.9558069278361805,0.15930115463936342
PTC01,PTC,Malignant cell,0.986225693986859,0.3450918419050652
PTC01,PTC,Malignant cell,1.1260816505941462,0.4453902874733246
PTC01,PTC,Malignant cell,0.7241249610454231,0.29386445399208294
PTC01,PTC,T cell,0.0,0.1256445480275593
PTC01,PTC,Malignant cell,1.1926137682146467,0.42331995040776715
PTC01,PTC,Malignant cell,0.0,0.13162324061956399
PTC01,PTC,Malignant cell,0.0,0.44823936499064637
PTC01,PTC,Malignant cell,0.0,0.3454541701864845
PTC01,PTC,Malignant cell,0.0,0.09234310096467677
PTC01,PTC,Malignant cell,0.9126760361580412,0.2288778919270124
PTC01,PTC,Malignant cell,0.0,0.27021751290306645
PTC01,PTC,Malignant cell,1.034826752296005,0.42525554123123976
PTC01,PTC,Malignant cell,0.0,0.26262443832024324
PTC01,PTC,Malignant cell,0.6203343057195281,0.37349487624863054
PTC01,PTC,Malignant cell,0.8510743384656758,0.39148199260776434
PTC01,PTC,Endothelial cell,0.0,0.2984787695965764
PTC01,PTC,Malignant cell,1.2023768393313885,0.42038192878893343
PTC01,PTC,Malignant cell,0.0,0.11368140967535045
PTC01,PTC,T cell,0.0,0.3412695767772792
PTC01,PTC,Myeloid cell,0.0,0.0
PTC01,PTC,Endothelial cell,0.0,0.256370445426246
PTC01,PTC,T cell,0.0,0.08344122753150025
PTC01,PTC,Malignant cell,0.6459784882027735,0.2568917182630261
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.32025241305510005
PTC01,PTC,Malignant cell,0.0,0.22848531314553444
PTC01,PTC,Malignant cell,0.0,0.14786358154774196
PTC01,PTC,Myeloid cell,0.0,0.2530910010804497
PTC01,PTC,Malignant cell,0.0,0.3617977406056969
PTC01,PTC,Myeloid cell,0.0,0.2691973052575379
PTC01,PTC,NK cell,0.0,0.12191028771113101
PTC01,PTC,NK cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.17963757554135595
PTC01,PTC,Malignant cell,0.0,0.23119654798979491
PTC01,PTC,Malignant cell,0.7593470085480545,0.5421057603395152
PTC01,PTC,Malignant cell,0.0,0.15478535558762674
PTC01,PTC,Malignant cell,0.7237418010745149,0.27182033470420613
PTC01,PTC,Malignant cell,0.0,0.376344568138505
PTC01,PTC,Malignant cell,0.0,0.49484750632287294
PTC01,PTC,Myeloid cell,0.0,0.33967455456974693
PTC01,PTC,T cell,0.0,0.1256017759091572
PTC01,PTC,Malignant cell,1.479028909280648,0.4744178640557997
PTC01,PTC,Myeloid cell,0.0,0.24225580308602904
PTC01,PTC,Malignant cell,0.0,0.33258682526093214
PTC01,PTC,NK cell,0.0,0.25840860386385134
PTC01,PTC,Myeloid cell,0.0,0.3029428669003001
PTC01,PTC,T cell,0.0,0.1046453300269354
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.17254066271067853
PTC01,PTC,Myeloid cell,0.0,0.150130244745498
PTC01,PTC,Malignant cell,0.0,0.06490196550983461
PTC01,PTC,Myeloid cell,0.0,0.2727364449487138
PTC01,PTC,Endothelial cell,0.0,0.24374187797499428
PTC01,PTC,Endothelial cell,0.0,0.109167108428439
PTC01,PTC,Malignant cell,1.1999396268910867,0.36886620784298957
PTC01,PTC,Malignant cell,0.0,0.5359313208692432
PTC01,PTC,NK cell,0.0,0.1237179697447946
PTC01,PTC,T cell,0.0,0.09998446077451933
PTC01,PTC,Malignant cell,0.0,0.5524045863942741
PTC01,PTC,Malignant cell,0.9938250934648611,0.4355148801337705
PTC01,PTC,Myeloid cell,0.0,0.25086218462377574
PTC01,PTC,Malignant cell,0.538728779839042,0.37538237145510917
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Myeloid cell,1.8060682732428652,0.8612137490032201
PTC01,PTC,Malignant cell,0.0,0.04979960727983758
PTC01,PTC,T cell,0.0,0.11348338732796091
PTC01,PTC,Malignant cell,0.0,0.20424793716735165
PTC01,PTC,NK cell,0.0,0.13811152029801033
PTC01,PTC,Malignant cell,0.0,0.2999527346632997
PTC01,PTC,Malignant cell,0.8606210628868056,0.18607128964893643
PTC01,PTC,Malignant cell,0.8092671524703088,0.3807078047910649
PTC01,PTC,Malignant cell,0.0,0.276618868899056
PTC01,PTC,Malignant cell,0.0,0.12130296313810512
PTC01,PTC,Myeloid cell,0.0,0.20086513273013415
PTC01,PTC,Malignant cell,0.0,0.14942618918054867
PTC01,PTC,Malignant cell,0.0,0.43295852179097116
PTC01,PTC,T cell,0.0,0.15169367953826296
PTC01,PTC,Malignant cell,0.0,0.31640437881557665
PTC01,PTC,Malignant cell,0.0,0.1703890682909207
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.47556109041354866
PTC01,PTC,Malignant cell,0.0,0.3020788158739616
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,T cell,0.0,0.17102675323699318
PTC01,PTC,Malignant cell,1.5339303599259553,0.2601659180739561
PTC01,PTC,Malignant cell,0.0,0.16140687252298772
PTC01,PTC,Malignant cell,0.0,0.2342779372039393
PTC01,PTC,Malignant cell,0.0,0.5149516572193117
PTC01,PTC,Malignant cell,0.0,0.28924658154445215
PTC01,PTC,Myeloid cell,0.0,0.1362383707956361
PTC01,PTC,Malignant cell,1.0962180337334617,0.18270300562224362
PTC01,PTC,Myeloid cell,0.0,0.25962001091630343
PTC01,PTC,Malignant cell,0.0,0.260262020978059
PTC01,PTC,Malignant cell,0.0,0.29148513062628534
PTC01,PTC,Myeloid cell,0.0,0.14541534317791363
PTC01,PTC,Malignant cell,0.0,0.49974954394386184
PTC01,PTC,Myeloid cell,0.0,0.10887506669262137
PTC01,PTC,Myeloid cell,0.0,0.3497674743385834
PTC01,PTC,T cell,0.0,0.11078022210519418
PTC01,PTC,Malignant cell,1.1129484822679738,0.3516937279456564
PTC01,PTC,Malignant cell,1.1463512715824589,0.36530134319455015
PTC01,PTC,Myeloid cell,0.0,0.1526757183216581
PTC01,PTC,NK cell,0.0,0.27219515530867416
PTC01,PTC,Malignant cell,0.0,0.17281895910894526
PTC01,PTC,Endothelial cell,0.0,0.1291118253375473
PTC01,PTC,Malignant cell,0.9241624043699231,0.5515482769862218
PTC01,PTC,Malignant cell,0.0,0.24678240785085512
PTC01,PTC,B cell,0.0,0.10628018560972007
PTC01,PTC,T cell,0.0,0.11513738179798569
PTC01,PTC,Malignant cell,1.0908069837948835,0.12120077597720928
PTC01,PTC,Myeloid cell,0.0,0.1526798896176969
PTC01,PTC,Malignant cell,0.0,0.130423833592898
PTC01,PTC,Malignant cell,0.0,0.5028213788643845
PTC01,PTC,Malignant cell,0.0,0.29362747993715144
PTC01,PTC,Malignant cell,0.0,0.12833325341873592
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,T cell,0.0,0.1415728897716192
PTC01,PTC,Myeloid cell,0.0,0.16010310109181253
PTC01,PTC,Myeloid cell,0.0,0.3660862363162602
PTC01,PTC,Malignant cell,0.0,0.19462908485787164
PTC01,PTC,Myeloid cell,0.0,0.5014872180298398
PTC01,PTC,T cell,0.0,0.10772689911027297
PTC01,PTC,Endothelial cell,0.0,0.28617005872256973
PTC01,PTC,Malignant cell,0.0,0.13659308677878734
PTC01,PTC,Myeloid cell,0.0,0.19570425336745942
PTC01,PTC,Myeloid cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.3857053694677341
PTC01,PTC,Malignant cell,0.0,0.11364594799368881
PTC01,PTC,Malignant cell,0.0,0.2974355484027065
PTC01,PTC,Malignant cell,0.0,0.10412320489964827
PTC01,PTC,Malignant cell,0.5661649406566256,0.29907396440801953
PTC01,PTC,Malignant cell,0.0,0.35786515324629625
PTC01,PTC,T cell,0.0,0.2901358978677264
PTC01,PTC,Malignant cell,0.0,0.16238713091006204
PTC01,PTC,Myeloid cell,0.0,0.16737836494106847
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.7692799718949473,0.38021010988411014
PTC01,PTC,T cell,0.0,0.25323282664380115
PTC01,PTC,Myeloid cell,0.0,0.18598319798415408
PTC01,PTC,Malignant cell,0.0,0.1203249697093592
PTC01,PTC,Malignant cell,0.0,0.13296456519263256
PTC01,PTC,Myeloid cell,0.0,0.4690794438416124
PTC01,PTC,Malignant cell,0.0,0.31371731856854523
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.3776972278006539
PTC01,PTC,Malignant cell,0.0,0.25762788169549594
PTC01,PTC,Malignant cell,0.9967278390795244,0.5371256616175634
PTC01,PTC,NK cell,0.0,0.4373732632285546
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.8407237363982893,0.11842400707280731
PTC01,PTC,Myeloid cell,0.0,0.38619836932229945
PTC01,PTC,Malignant cell,0.0,0.17240875491117913
PTC01,PTC,Myeloid cell,0.0,0.32872319227302993
PTC01,PTC,Malignant cell,0.0,0.5445045561674678
PTC01,PTC,Malignant cell,0.0,0.05801417744646442
PTC01,PTC,Malignant cell,1.228653628425411,0.43926905138885614
PTC01,PTC,T cell,0.0,0.3546131760343376
PTC01,PTC,Malignant cell,0.0,0.2471086797479806
PTC01,PTC,Malignant cell,0.0,0.3783073656954705
PTC01,PTC,Endothelial cell,0.0,0.25433536683836383
PTC01,PTC,Malignant cell,0.0,0.22836867427212498
PTC01,PTC,Malignant cell,0.0,0.24605285322288756
PTC01,PTC,Myeloid cell,0.0,0.32946784206132185
PTC01,PTC,Malignant cell,0.0,0.6040504991153005
PTC01,PTC,Malignant cell,0.0,0.45567792122016126
PTC01,PTC,Malignant cell,0.9668999369199611,0.5791895031726499
PTC01,PTC,Myeloid cell,0.0,0.28185747908156045
PTC01,PTC,Malignant cell,0.0,0.4511169325905126
PTC01,PTC,Malignant cell,0.8217041337285421,0.302399450552765
PTC01,PTC,Malignant cell,0.0,0.09352441162922201
PTC01,PTC,Malignant cell,0.0,0.3906157867239029
PTC01,PTC,Fibroblast,1.8945743746864476,0.0
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.33007714454644865
PTC01,PTC,Malignant cell,0.5354491397938886,0.41733089463378836
PTC01,PTC,Malignant cell,0.0,0.06208311965072855
PTC01,PTC,Myeloid cell,0.0,0.10485606228647178
PTC01,PTC,Malignant cell,0.8425641237370047,0.5361212887118895
PTC01,PTC,Malignant cell,0.0,0.23570542148635157
PTC01,PTC,Fibroblast,0.0,0.17299541183588896
PTC01,PTC,Malignant cell,0.9394615984241457,0.42684920162470485
PTC01,PTC,Malignant cell,0.0,0.1281519777621818
PTC01,PTC,Myeloid cell,0.0,0.0
PTC01,PTC,Malignant cell,0.3806690280447083,0.3293374214206676
PTC01,PTC,Malignant cell,0.0,0.25163389406302056
PTC01,PTC,Malignant cell,0.903145280043737,0.15052421334062283
PTC01,PTC,Malignant cell,0.0,0.13678564745030025
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Malignant cell,0.7264328404279894,0.4513521387737432
PTC01,PTC,Malignant cell,0.0,0.2503277694972349
PTC01,PTC,Malignant cell,0.0,0.4232524935526729
PTC01,PTC,Malignant cell,0.0,0.5277303978189598
PTC01,PTC,Malignant cell,0.0,0.12396462014355802
PTC01,PTC,T cell,0.0,0.10954983121868711
PTC01,PTC,Malignant cell,0.0,0.21982014823451557
PTC01,PTC,Malignant cell,0.0,0.09808777575812688
PTC01,PTC,Malignant cell,1.1096665937389707,0.18029872112029674
PTC01,PTC,Malignant cell,0.6400520264400856,0.4779641419160812
PTC01,PTC,Endothelial cell,0.0,0.4611875560324222
PTC01,PTC,Malignant cell,1.6649498509905882,0.5548696517727046
PTC01,PTC,Malignant cell,0.8803036330586329,0.22122307371548391
PTC01,PTC,Myeloid cell,0.0,0.5632899832477521
PTC01,PTC,Malignant cell,0.6063252585090252,0.13473894633533892
PTC01,PTC,Malignant cell,0.0,0.49058552683941326
PTC01,PTC,Malignant cell,0.0,0.07427497663301003
PTC01,PTC,Malignant cell,1.595975028435693,0.1677158056841239
PTC01,PTC,Myeloid cell,0.0,0.2821147391315599
PTC01,PTC,Malignant cell,0.0,0.2909344619583771
PTC01,PTC,Malignant cell,0.0,0.22512951256532
PTC01,PTC,Malignant cell,0.0,0.2660605351336171
PTC01,PTC,Malignant cell,0.0,0.39318578242021957
PTC01,PTC,Malignant cell,0.9416984849724328,0.3657610340463593
PTC01,PTC,Malignant cell,0.0,0.24202348781957955
PTC01,PTC,Malignant cell,0.9308594652000061,0.4480977224694053
PTC01,PTC,Malignant cell,0.0,0.2899428142805516
PTC01,PTC,Endothelial cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.2289331898598436
PTC01,PTC,T cell,0.0,0.4641783192159124
PTC01,PTC,Malignant cell,0.0,0.3661167913646918
PTC01,PTC,Endothelial cell,2.3395402679706945,0.2472640929745506
PTC01,PTC,Malignant cell,0.9515903519016046,0.4414691421335645
PTC01,PTC,Malignant cell,0.0,0.3216065928727022
PTC01,PTC,Malignant cell,0.0,0.11673570652925735
PTC01,PTC,Malignant cell,1.1573530579639235,0.3938936704987751
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Malignant cell,1.0431824837287789,0.0856968709780039
PTC01,PTC,Malignant cell,0.6330330944168955,0.41412206695311904
PTC01,PTC,T cell,0.0,0.11280730092457346
PTC01,PTC,Malignant cell,0.0,0.31583538427617686
PTC01,PTC,Endothelial cell,0.0,0.08424923654436073
PTC01,PTC,Malignant cell,0.8084383136061498,0.2041596051391022
PTC01,PTC,T cell,0.0,0.2932336894948474
PTC01,PTC,NK cell,0.0,0.12210755581484713
PTC01,PTC,Malignant cell,0.0,0.19103793997827373
PTC01,PTC,T cell,0.0,0.2725118305967454
PTC01,PTC,Malignant cell,0.0,0.35933560074296356
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Myeloid cell,0.0,0.5449023109365527
PTC01,PTC,Malignant cell,0.0,0.13691166581352132
PTC01,PTC,Malignant cell,0.0,0.12690290469198642
PTC01,PTC,Myeloid cell,0.0,0.24935678778750292
PTC01,PTC,Myeloid cell,0.0,0.17399582259137064
PTC01,PTC,Malignant cell,0.0,0.40508153854140005
PTC01,PTC,Malignant cell,0.8599129062718934,0.2163916541680341
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.5585678052060783,0.43536620496578216
PTC01,PTC,Myeloid cell,0.0,0.6904766068045651
PTC01,PTC,Fibroblast,1.5565675793976708,0.0
PTC01,PTC,Malignant cell,0.0,0.3172820707080918
PTC01,PTC,Myeloid cell,0.0,0.2658278910599581
PTC01,PTC,Malignant cell,1.230079912483234,0.4262306583200577
PTC01,PTC,Malignant cell,0.0,0.4834782176018022
PTC01,PTC,Malignant cell,0.0,0.42963286483313784
PTC01,PTC,Malignant cell,0.0,0.26582315411658064
PTC01,PTC,Myeloid cell,0.0,0.43932169212940847
PTC01,PTC,Malignant cell,0.0,0.12305449716737166
PTC01,PTC,Malignant cell,0.6550953962314162,0.40988390072251774
PTC01,PTC,Myeloid cell,0.0,0.22267267009725641
PTC01,PTC,Myeloid cell,0.0,0.3521208980546036
PTC01,PTC,Malignant cell,0.0,0.2641929046686272
PTC01,PTC,Myeloid cell,0.0,0.47814541142594635
PTC01,PTC,Endothelial cell,0.0,0.26968905326738213
PTC01,PTC,Malignant cell,0.0,0.18412486097632141
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,1.1807533782365882,0.41573274071961674
PTC01,PTC,Malignant cell,0.0,0.08497449839114321
PTC01,PTC,Malignant cell,0.0,0.3278136341486747
PTC01,PTC,Malignant cell,0.5627624100709203,0.3391778479088352
PTC01,PTC,Malignant cell,0.0,0.3252795032934632
PTC01,PTC,Malignant cell,0.0,0.180240841251601
PTC01,PTC,Myeloid cell,0.0,0.3628333180929247
PTC01,PTC,Malignant cell,0.0,0.048979322826016865
PTC01,PTC,Malignant cell,0.0,0.21278587828863443
PTC01,PTC,Malignant cell,0.0,0.445572248820558
PTC01,PTC,Malignant cell,1.131144756805583,0.5788485820720781
PTC01,PTC,Myeloid cell,0.0,0.11619568248320496
PTC01,PTC,Malignant cell,0.5897668370748221,0.4420248783033817
PTC01,PTC,Malignant cell,0.0,0.21780835868868295
PTC01,PTC,Malignant cell,0.0,0.22784583994739943
PTC01,PTC,Malignant cell,1.3488694667580254,0.3643652629752599
PTC01,PTC,Malignant cell,1.1964654703039632,0.3438190279247151
PTC01,PTC,Malignant cell,1.3585611064673564,0.30004648115385774
PTC01,PTC,Myeloid cell,0.0,0.3333211731649253
PTC01,PTC,B cell,0.0,0.3530159771604602
PTC01,PTC,Malignant cell,0.0,0.4435322664217123
PTC01,PTC,Malignant cell,1.4350845252893227,0.8002929821268164
PTC01,PTC,Malignant cell,0.0,0.26591878286977116
PTC01,PTC,Malignant cell,0.0,0.29546655363120056
PTC01,PTC,Malignant cell,0.0,0.12017487429084293
PTC01,PTC,Fibroblast,1.702868827594276,0.10165699443165059
PTC01,PTC,Malignant cell,0.0,0.34300826598538375
PTC01,PTC,Malignant cell,0.0,0.45105548111266747
PTC01,PTC,Malignant cell,1.450388978653788,0.161154330961532
PTC01,PTC,Malignant cell,0.0,0.4086327221604927
PTC01,PTC,Malignant cell,0.0,0.39410495717434774
PTC01,PTC,Malignant cell,0.6873971895019997,0.46091369542910043
PTC01,PTC,Malignant cell,0.0,0.35620414736922873
PTC01,PTC,Myeloid cell,0.0,0.27823314258654336
PTC01,PTC,Malignant cell,0.2874572494989086,0.26859572808499155
PTC01,PTC,T cell,2.3116349285139637,0.2568483253904404
PTC01,PTC,Malignant cell,0.0,0.059738939233498205
PTC01,PTC,Malignant cell,0.0,0.2926729369740539
PTC01,PTC,T cell,0.0,0.20419856883532472
PTC01,PTC,Malignant cell,0.0,0.45783150885915713
PTC01,PTC,Malignant cell,0.0,0.13290482605084
PTC01,PTC,Malignant cell,0.0,0.39376480101661826
PTC01,PTC,Myeloid cell,0.0,0.4855331081539589
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0767094387582275
PTC01,PTC,Endothelial cell,0.0,0.10327606232078407
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Fibroblast,0.0,0.3629605045162214
PTC01,PTC,Malignant cell,0.0,0.31892260572158515
PTC01,PTC,NK cell,0.0,0.14679778012415523
PTC01,PTC,Malignant cell,0.0,0.2536241030142867
PTC01,PTC,Malignant cell,0.0,0.3797332613904651
PTC01,PTC,Malignant cell,0.0,0.20131945232753273
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,T cell,0.0,0.20814271588022856
PTC01,PTC,Malignant cell,0.0,0.30214739092738885
PTC01,PTC,Malignant cell,0.0,0.4865244934342708
PTC01,PTC,Malignant cell,0.0,0.3404997873674984
PTC01,PTC,Malignant cell,1.4145852796795209,0.4708501401561917
PTC01,PTC,Malignant cell,0.0,0.12929696618317318
PTC01,PTC,Malignant cell,0.9952204266331445,0.16587007110552407
PTC01,PTC,Malignant cell,0.0,0.1321184324266406
PTC01,PTC,Malignant cell,0.8606210628868056,0.4393943296168658
PTC01,PTC,Malignant cell,0.0,0.29857272393194023
PTC01,PTC,Endothelial cell,0.0,0.126771093535698
PTC01,PTC,Malignant cell,0.0,0.33846716941314203
PTC01,PTC,Malignant cell,0.5288391509616419,0.43849195611611225
PTC01,PTC,Malignant cell,0.3198783108345552,0.6244666943315133
PTC01,PTC,Malignant cell,0.0,0.34328143334729183
PTC01,PTC,T cell,0.0,0.30402069107251717
PTC01,PTC,Myeloid cell,0.0,0.22649141124197827
PTC01,PTC,T cell,0.0,0.0
PTC01,PTC,Endothelial cell,0.0,0.16897758080823927
PTC01,PTC,Malignant cell,0.0,0.344554005520021
PTC01,PTC,Endothelial cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.18357187045526688
PTC01,PTC,Malignant cell,0.0,0.38246802276080655
PTC01,PTC,Myeloid cell,0.0,0.489516319711003
PTC01,PTC,Endothelial cell,0.0,0.0
PTC01,PTC,T cell,0.0,0.11440176971121994
PTC01,PTC,Malignant cell,0.0,0.14904190556114097
PTC01,PTC,T cell,0.0,0.42201913262103147
PTC01,PTC,Malignant cell,0.452421916237171,0.4446903787395948
PTC01,PTC,Malignant cell,1.1263773851688221,0.5265791739749832
PTC01,PTC,Malignant cell,0.0,0.0923527146645707
PTC01,PTC,T cell,0.0,0.25704012566345674
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,NK cell,0.0,0.25924555803490024
PTC01,PTC,Malignant cell,0.9197849218260746,0.3494279329267601
PTC01,PTC,Myeloid cell,0.0,0.37952585220870716
PTC01,PTC,Malignant cell,0.9591695184863753,0.21324403989740073
PTC01,PTC,Malignant cell,0.7594679992022548,0.27530239726101424
PTC01,PTC,Endothelial cell,0.0,0.12833325341873592
PTC01,PTC,Endothelial cell,0.0,0.2937337396904622
PTC01,PTC,Malignant cell,0.0,0.062090811187622816
PTC01,PTC,Malignant cell,0.0,0.35319989471345525
PTC01,PTC,T cell,0.0,0.1155439789139519
PTC01,PTC,Malignant cell,1.4138194745027735,0.4003392680512801
PTC01,PTC,Malignant cell,0.0,0.19207542592428462
PTC01,PTC,T cell,0.0,0.11328912606802434
PTC01,PTC,Malignant cell,0.0,0.18270300562224362
PTC01,PTC,Malignant cell,0.975341731087727,0.3247323893820492
PTC01,PTC,Myeloid cell,0.0,0.46903306085115
PTC01,PTC,Myeloid cell,0.0,0.0796322345283772
PTC01,PTC,NK cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.8033664037680005,0.20295148489417336
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,0.0,0.18127777388689165
PTC01,PTC,Malignant cell,0.0,0.16033021363542063
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Myeloid cell,0.0,0.4484569085232725
PTC01,PTC,Malignant cell,0.0,0.5460323279553505
PTC01,PTC,Myeloid cell,0.0,0.31171358600699606
PTC01,PTC,B cell,0.0,0.13286421223915718
PTC01,PTC,Malignant cell,0.5241306820630283,0.2696158944538676
PTC01,PTC,Malignant cell,0.0,0.126031333882303
PTC01,PTC,Myeloid cell,0.0,0.11044657435948074
PTC01,PTC,Malignant cell,0.0,0.4367252068201265
PTC01,PTC,Malignant cell,0.0,0.4442870787480065
PTC01,PTC,Malignant cell,0.5409081816819198,0.2947425463207571
PTC01,PTC,Malignant cell,0.0,0.13769276668574282
PTC01,PTC,T cell,0.0,0.32140261276833565
PTC01,PTC,Malignant cell,0.0,0.2660769732244945
PTC01,PTC,Endothelial cell,0.0,0.12471282335305547
PTC01,PTC,Malignant cell,0.0,0.33435881848990584
PTC01,PTC,T cell,0.0,0.11456785387213449
PTC01,PTC,Malignant cell,1.319514353258972,0.40374031904240354
PTC01,PTC,Malignant cell,0.4228568508200336,0.5624024540704613
PTC01,PTC,Malignant cell,0.0,0.0
PTC01,PTC,Malignant cell,1.330703963352271,0.4947918713082464
PTC01,PTC,Malignant cell,0.537986537659011,0.2024064326142814
PTC01,PTC,Malignant cell,1.0969483947734144,0.39752175878560103
